,Unnamed: 0,id,date,city_name,city_state,voting_intentions
2411,,P1,04/09/2022,Matozinhos,MG,A
2412,,P1,04/09/2022,Paraíso,SC,B
2413,,P1,04/09/2022,São José dos Pinhais,PR,B
2414,,P1,04/09/2022,Nova Canaã do Norte,MT,A
2415,,P1,04/09/2022,Milhã,CE,A
2416,,P1,04/09/2022,Formosa do Oeste,PR,A
2417,,P1,04/09/2022,Glória de Dourados,MS,A
2418,,P1,04/09/2022,Teresina,PI,A
2419,,P1,04/09/2022,Rio de Janeiro,RJ,B
2420,,P1,04/09/2022,Matão,SP,B
2421,,P1,04/09/2022,Chopinzinho,PR,B
2422,,P1,04/09/2022,Piripiri,PI,A
2423,,P1,04/09/2022,Nova Xavantina,MT,A
2424,,P1,04/09/2022,Caiçara,RS,A
2425,,P1,04/09/2022,Varginha,MG,A
2426,,P1,04/09/2022,Lassance,MG,B
2427,,P1,04/09/2022,Forquilha,CE,B
2428,,P1,04/09/2022,Brusque,SC,B
2429,,P1,04/09/2022,Itaguatins,TO,A
2430,,P1,04/09/2022,Santa Cruz do Capibaribe,PE,B
2431,,P1,04/09/2022,Juru,PB,A
2432,,P1,04/09/2022,Serrita,PE,A
2433,,P1,04/09/2022,Piraquara,PR,A
2434,,P1,04/09/2022,Piatã,BA,B
2435,,P1,04/09/2022,Divina Pastora,SE,A
2436,,P1,04/09/2022,Clevelândia,PR,B
2437,,P1,04/09/2022,Lagoa da Canoa,AL,A
2438,,P1,04/09/2022,Porto Grande,AP,B
2439,,P1,04/09/2022,Franco da Rocha,SP,B
2440,,P1,04/09/2022,Campo Novo de Rondônia,RO,B
2441,,P1,04/09/2022,Hugo Napoleão,PI,B
2442,,P1,04/09/2022,São Roque do Canaã,ES,B
2443,,P1,04/09/2022,Feira da Mata,BA,A
2444,,P1,04/09/2022,Alta Floresta D'Oeste,RO,B
2445,,P1,04/09/2022,Batayporã,MS,A
2446,,P1,04/09/2022,Novo Cabrais,RS,A
2447,,P1,04/09/2022,Salto do Céu,MT,B
2448,,P1,04/09/2022,Sossêgo,PB,A
2449,,P1,04/09/2022,Itanhomi,MG,A
2450,,P1,04/09/2022,Barão de Melgaço,MT,B
2451,,P1,04/09/2022,Medina,MG,A
2452,,P1,04/09/2022,Corumbá,MS,B
2453,,P1,04/09/2022,Jatobá do Piauí,PI,A
2454,,P1,04/09/2022,Senador Guiomard,AC,B
2455,,P1,04/09/2022,Camalaú,PB,B
2456,,P1,04/09/2022,Santa Luzia,PB,B
2457,,P1,04/09/2022,Tarauacá,AC,B
2458,,P1,04/09/2022,Nova Brasilândia D'Oeste,RO,A
2459,,P1,04/09/2022,Bujari,AC,B
2460,,P1,04/09/2022,Aracitaba,MG,B
2461,,P1,04/09/2022,Mercedes,PR,A
2462,,P1,04/09/2022,Nova Friburgo,RJ,B
2463,,P1,04/09/2022,Petrolina,PE,A
2464,,P1,04/09/2022,Taquarana,AL,B
2465,,P1,04/09/2022,Timon,MA,A
2466,,P1,04/09/2022,Deputado Irapuan Pinheiro,CE,A
2467,,P1,04/09/2022,São Lourenço,MG,A
2468,,P1,04/09/2022,Guajará-Mirim,RO,A
2469,,P1,04/09/2022,Turilândia,MA,B
2470,,P1,04/09/2022,Santo Inácio,PR,B
2471,,P1,04/09/2022,Jacareacanga,PA,A
2472,,P1,04/09/2022,Tomar do Geru,SE,B
2473,,P1,04/09/2022,Palestina do Pará,PA,B
2474,,P1,04/09/2022,Água Preta,PE,A
2475,,P1,04/09/2022,Cravinhos,SP,A
2476,,P1,04/09/2022,São Manuel,SP,B
2477,,P1,04/09/2022,Santa Maria das Barreiras,PA,A
2478,,P1,04/09/2022,Vanini,RS,B
2479,,P1,04/09/2022,Aracruz,ES,B
2480,,P1,04/09/2022,Pedra,PE,A
2481,,P1,04/09/2022,São Domingos,SC,A
2482,,P1,04/09/2022,Ribeirão das Neves,MG,A
2483,,P1,04/09/2022,Feijó,AC,A
2484,,P1,04/09/2022,Talismã,TO,A
2485,,P1,04/09/2022,Cachoeira Dourada,GO,B
2486,,P1,04/09/2022,Alto Feliz,RS,B
2487,,P1,04/09/2022,Augustinópolis,TO,B
2488,,P1,04/09/2022,Itapuã do Oeste,RO,B
2489,,P1,04/09/2022,Areia Branca,RN,B
2490,,P1,04/09/2022,Cantá,RR,B
2491,,P1,04/09/2022,Alexandria,RN,A
2492,,P1,04/09/2022,Santana do Araguaia,PA,A
2493,,P1,04/09/2022,Baraúna,PB,A
2494,,P1,04/09/2022,Jordão,AC,A
2495,,P1,04/09/2022,São Vicente do Sul,RS,A
2496,,P1,04/09/2022,Araguanã,TO,B
2497,,P1,04/09/2022,Duas Barras,RJ,B
2498,,P1,04/09/2022,Ibirajuba,PE,A
2499,,P1,04/09/2022,Itaipé,MG,B
2500,,P1,04/09/2022,Marechal Deodoro,AL,A
2501,,P1,04/09/2022,Sorocaba,SP,A
2502,,P1,04/09/2022,Faxinal,PR,A
2503,,P1,04/09/2022,Santa Luzia D'Oeste,RO,B
2504,,P1,04/09/2022,Santo Antônio de Goiás,GO,A
2505,,P1,04/09/2022,Doutor Severiano,RN,A
2506,,P1,04/09/2022,Nova Iguaçu,RJ,A
2507,,P1,04/09/2022,Serra,ES,B
2508,,P1,04/09/2022,Chuí,RS,B
2509,,P1,04/09/2022,Diadema,SP,A
2510,,P1,04/09/2022,Jaboatão dos Guararapes,PE,B
2511,,P1,04/09/2022,Rio Tinto,PB,A
2512,,P1,04/09/2022,Brejetuba,ES,A
2513,,P1,04/09/2022,Embaúba,SP,A
2514,,P1,04/09/2022,Rondonópolis,MT,A
2515,,P1,04/09/2022,Santa Cruz da Baixa Verde,PE,A
2516,,P1,04/09/2022,Araruna,PR,A
2517,,P1,04/09/2022,Várzea Paulista,SP,B
2518,,P1,04/09/2022,Consolação,MG,A
2519,,P1,04/09/2022,Jaru,RO,A
2520,,P1,04/09/2022,Nhamundá,AM,B
2521,,P1,04/09/2022,Cabixi,RO,B
2522,,P1,04/09/2022,Córrego Fundo,MG,B
2523,,P1,04/09/2022,Anadia,AL,B
2524,,P1,04/09/2022,Floresta,PE,A
2525,,P1,04/09/2022,São Joaquim,SC,A
2526,,P1,04/09/2022,Catuípe,RS,B
2527,,P1,04/09/2022,Mato Grosso,PB,A
2528,,P1,04/09/2022,Conselheiro Lafaiete,MG,B
2529,,P1,04/09/2022,Porto Real,RJ,B
2530,,P1,04/09/2022,Barra do Bugres,MT,B
2531,,P1,04/09/2022,Campinápolis,MT,A
2532,,P1,04/09/2022,Maracás,BA,A
2533,,P1,04/09/2022,São Domingos do Norte,ES,A
2534,,P1,04/09/2022,Belém do Brejo do Cruz,PB,B
2535,,P1,04/09/2022,Boa Vista do Ramos,AM,A
2536,,P1,04/09/2022,Jacuizinho,RS,A
2537,,P1,04/09/2022,Balneário Barra do Sul,SC,A
2538,,P1,04/09/2022,Vicência,PE,A
2539,,P1,04/09/2022,Figueirópolis,TO,A
2540,,P1,04/09/2022,Goiatins,TO,B
2541,,P1,04/09/2022,Cidelândia,MA,B
2542,,P1,04/09/2022,Jumirim,SP,B
2543,,P1,04/09/2022,Itacajá,TO,A
2544,,P1,04/09/2022,Maragogi,AL,A
2545,,P1,04/09/2022,Itaquaquecetuba,SP,A
2546,,P1,04/09/2022,Nossa Senhora da Glória,SE,B
2547,,P1,04/09/2022,Itaporã,MS,B
2548,,P1,04/09/2022,São Domingos do Araguaia,PA,B
2549,,P1,04/09/2022,Pirambu,SE,A
2550,,P1,04/09/2022,Pomerode,SC,B
2551,,P1,04/09/2022,Passo de Camaragibe,AL,B
2552,,P1,04/09/2022,Pracuúba,AP,B
2553,,P1,04/09/2022,Carapicuíba,SP,A
2554,,P1,04/09/2022,Riachão do Bacamarte,PB,A
2555,,P1,04/09/2022,Itabela,BA,B
2556,,P1,04/09/2022,Palmeira dos Índios,AL,B
2557,,P1,04/09/2022,Sertânia,PE,A
2558,,P1,04/09/2022,Senador Guiomard,AC,A
2559,,P1,04/09/2022,Água Limpa,GO,B
2560,,P1,04/09/2022,Flor do Sertão,SC,A
2561,,P1,04/09/2022,Santa Rita,PB,A
2562,,P1,04/09/2022,Itajubá,MG,B
2563,,P1,04/09/2022,Itapevi,SP,A
2564,,P1,04/09/2022,Placas,PA,A
2565,,P1,04/09/2022,Arapiraca,AL,A
2566,,P1,04/09/2022,São Bernardino,SC,B
2567,,P1,04/09/2022,Xambrê,PR,A
2568,,P1,04/09/2022,Arapeí,SP,B
2569,,P1,04/09/2022,Itapecerica da Serra,SP,A
2570,,P1,04/09/2022,Nova Mutum,MT,B
2571,,P1,04/09/2022,Pompéu,MG,A
2572,,P1,04/09/2022,Nova Santa Rita,PI,B
2573,,P1,04/09/2022,Antônio Cardoso,BA,A
2574,,P1,04/09/2022,Pacaembu,SP,A
2575,,P1,04/09/2022,Zé Doca,MA,A
2576,,P1,04/09/2022,Branquinha,AL,B
2577,,P1,04/09/2022,Juramento,MG,A
2578,,P1,04/09/2022,Santa Isabel do Rio Negro,AM,A
2579,,P1,04/09/2022,São Francisco de Assis,RS,B
2580,,P1,04/09/2022,Santa Cruz da Baixa Verde,PE,B
2581,,P1,04/09/2022,Trombudo Central,SC,A
2582,,P1,04/09/2022,Carlópolis,PR,B
2583,,P1,04/09/2022,Maria Helena,PR,A
2584,,P1,04/09/2022,Ribeirão Pires,SP,A
2585,,P1,04/09/2022,Serra do Mel,RN,A
2586,,P1,04/09/2022,Bento Gonçalves,RS,B
2587,,P1,04/09/2022,Iguatemi,MS,A
2588,,P1,04/09/2022,Abaetetuba,PA,B
2589,,P1,04/09/2022,Itapipoca,CE,A
2590,,P1,04/09/2022,Fátima do Sul,MS,A
2591,,P1,04/09/2022,Barcarena,PA,B
2592,,P1,04/09/2022,Monte Santo de Minas,MG,A
2593,,P1,04/09/2022,Petrolândia,PE,A
2594,,P1,04/09/2022,Campo Alegre,AL,B
2595,,P1,04/09/2022,Ouro Preto do Oeste,RO,B
2596,,P1,04/09/2022,Piúma,ES,B
2597,,P1,04/09/2022,Pedro Gomes,MS,B
2598,,P1,04/09/2022,Caratinga,MG,A
2599,,P1,04/09/2022,Castanhal,PA,B
2600,,P1,04/09/2022,Itabaiana,PB,A
2601,,P1,04/09/2022,Canguçu,RS,A
2602,,P1,04/09/2022,Nossa Senhora de Lourdes,SE,B
2603,,P1,04/09/2022,Tuiuti,SP,A
2604,,P1,04/09/2022,Vilhena,RO,A
2605,,P1,04/09/2022,Junqueirópolis,SP,B
2606,,P1,04/09/2022,Borborema,PB,A
2607,,P1,04/09/2022,Aparecida de Goiânia,GO,B
2608,,P1,04/09/2022,Angelândia,MG,A
2609,,P1,04/09/2022,Oiapoque,AP,B
2610,,P1,04/09/2022,Garuva,SC,A
2611,,P1,04/09/2022,Varzedo,BA,A
2612,,P1,04/09/2022,Capela,AL,A
2613,,P1,04/09/2022,Cubatão,SP,A
2614,,P1,04/09/2022,Joinville,SC,B
2615,,P1,04/09/2022,Nísia Floresta,RN,B
2616,,P1,04/09/2022,Tijucas do Sul,PR,B
2617,,P1,04/09/2022,Pimenteiras,PI,A
2618,,P1,04/09/2022,Porto Grande,AP,A
2619,,P1,04/09/2022,Itueta,MG,A
2620,,P1,04/09/2022,Maravilha,AL,B
2621,,P1,04/09/2022,Santa Cruz de Salinas,MG,B
2622,,P1,04/09/2022,Palmas,TO,B
2623,,P1,04/09/2022,Macapá,AP,B
2624,,P1,04/09/2022,Aquidabã,SE,A
2625,,P1,04/09/2022,Flor do Sertão,SC,B
2626,,P1,04/09/2022,Assis,SP,B
2627,,P1,04/09/2022,Floresta do Araguaia,PA,A
2628,,P1,04/09/2022,Salvador,BA,B
2629,,P1,04/09/2022,Itapema,SC,B
2630,,P1,04/09/2022,Ribeirão Preto,SP,A
2631,,P1,04/09/2022,Novo Mundo,MT,B
2632,,P1,04/09/2022,Itaguaí,RJ,B
2633,,P1,04/09/2022,Sítio do Quinto,BA,A
2634,,P1,04/09/2022,Caxambu do Sul,SC,B
2635,,P1,04/09/2022,Trairi,CE,A
2636,,P1,04/09/2022,Pombal,PB,A
2637,,P1,04/09/2022,Campo Formoso,BA,A
2638,,P1,04/09/2022,Belford Roxo,RJ,A
2639,,P1,04/09/2022,Colombo,PR,A
2640,,P1,04/09/2022,Bayeux,PB,A
2641,,P1,04/09/2022,Tucuruí,PA,A
2642,,P1,04/09/2022,Lago da Pedra,MA,A
2643,,P1,04/09/2022,Júlio Mesquita,SP,B
2644,,P1,04/09/2022,Palmitinho,RS,A
2645,,P1,04/09/2022,Joca Marques,PI,A
2646,,P1,04/09/2022,Nova Andradina,MS,A
2647,,P1,04/09/2022,Limeira,SP,A
2648,,P1,04/09/2022,Santana do Maranhão,MA,B
2649,,P1,04/09/2022,Tupirama,TO,A
2650,,P1,04/09/2022,Passo do Sobrado,RS,B
2651,,P1,04/09/2022,Dourados,MS,A
2652,,P1,04/09/2022,Uberaba,MG,A
2653,,P1,04/09/2022,Ponta Porã,MS,B
2654,,P1,04/09/2022,São José da Tapera,AL,B
2655,,P1,04/09/2022,São Sebastião do Passé,BA,A
2656,,P1,04/09/2022,União,PI,B
2657,,P1,04/09/2022,Macuco,RJ,B
2658,,P1,04/09/2022,Morada Nova,CE,A
2659,,P1,04/09/2022,Berizal,MG,B
2660,,P1,04/09/2022,Rio Claro,SP,A
2661,,P1,04/09/2022,Ijuí,RS,B
2662,,P1,04/09/2022,São João da Serra,PI,A
2663,,P1,04/09/2022,Quirinópolis,GO,A
2664,,P1,04/09/2022,Ubá,MG,A
2665,,P1,04/09/2022,Cachoeira Paulista,SP,A
2666,,P1,04/09/2022,Extremoz,RN,A
2667,,P1,04/09/2022,Paraíso do Tocantins,TO,A
2668,,P1,04/09/2022,Anicuns,GO,B
2669,,P1,04/09/2022,Trindade,GO,B
2670,,P1,04/09/2022,São Luiz,RR,B
2671,,P1,04/09/2022,São José do Rio Preto,SP,B
2672,,P1,04/09/2022,Porto Walter,AC,A
2673,,P1,04/09/2022,Primavera do Leste,MT,B
2674,,P1,04/09/2022,Santa Teresa,ES,B
2675,,P1,04/09/2022,São Miguel do Guaporé,RO,B
2676,,P1,04/09/2022,Condado,PB,B
2677,,P1,04/09/2022,Pilar,AL,A
2678,,P1,04/09/2022,São Gonçalo,RJ,A
2679,,P1,04/09/2022,Rio Largo,AL,A
2680,,P1,04/09/2022,Abreu e Lima,PE,A
2681,,P1,04/09/2022,Sobradinho,BA,A
2682,,P1,04/09/2022,Valente,BA,A
2683,,P1,04/09/2022,Marialva,PR,B
2684,,P1,04/09/2022,Gameleira,PE,B
2685,,P1,04/09/2022,Caxias do Sul,RS,B
2686,,P1,04/09/2022,São José do Egito,PE,B
2687,,P1,04/09/2022,Monte Belo,MG,A
2688,,P1,04/09/2022,Minduri,MG,B
2689,,P1,04/09/2022,Cavalcante,GO,B
2690,,P1,04/09/2022,Comendador Levy Gasparian,RJ,B
2691,,P1,04/09/2022,Juarina,TO,A
2692,,P1,04/09/2022,Guarabira,PB,A
2693,,P1,04/09/2022,Itaubal,AP,B
2694,,P1,04/09/2022,Itamogi,MG,A
2695,,P1,04/09/2022,Cabo Frio,RJ,A
2696,,P1,04/09/2022,Serra,ES,A
2697,,P1,04/09/2022,Murici,AL,A
2698,,P1,04/09/2022,Iguatu,CE,A
2699,,P1,04/09/2022,Theobroma,RO,B
2700,,P1,04/09/2022,Curitiba,PR,B
2701,,P1,04/09/2022,Rafard,SP,B
2702,,P1,04/09/2022,Bom Jesus,PI,A
2703,,P1,04/09/2022,Quebrangulo,AL,B
2704,,P1,04/09/2022,Ananindeua,PA,B
2705,,P1,04/09/2022,Estância,SE,A
2706,,P1,04/09/2022,Senador Canedo,GO,A
2707,,P1,04/09/2022,Senador Sá,CE,B
2708,,P1,04/09/2022,Mariluz,PR,B
2709,,P1,04/09/2022,Santana do Maranhão,MA,A
2710,,P1,04/09/2022,Ipu,CE,A
2711,,P1,04/09/2022,Caucaia,CE,B
2712,,P1,04/09/2022,Loanda,PR,B
2713,,P1,04/09/2022,Simões,PI,B
2714,,P1,04/09/2022,Bayeux,PB,B
2715,,P1,04/09/2022,Doutor Severiano,RN,B
2716,,P1,04/09/2022,Divinolândia de Minas,MG,A
2717,,P1,04/09/2022,Goiânia,GO,B
2718,,P1,04/09/2022,Vitória,ES,A
2719,,P1,04/09/2022,Poté,MG,A
2720,,P1,04/09/2022,Leopoldo de Bulhões,GO,A
2721,,P1,04/09/2022,Nova Odessa,SP,B
2722,,P1,04/09/2022,Luís Eduardo Magalhães,BA,B
2723,,P1,04/09/2022,Uberlândia,MG,A
2724,,P1,04/09/2022,Umbaúba,SE,A
2725,,P1,04/09/2022,Ituverava,SP,A
2726,,P1,04/09/2022,Riacho dos Machados,MG,B
2727,,P1,04/09/2022,Pedreiras,MA,B
2728,,P1,04/09/2022,Luís Gomes,RN,B
2729,,P1,04/09/2022,Congonhal,MG,A
2730,,P1,04/09/2022,Dom Expedito Lopes,PI,A
2731,,P1,04/09/2022,Jóia,RS,B
2732,,P1,04/09/2022,Corumbá,MS,A
2733,,P1,04/09/2022,Santo Amaro do Maranhão,MA,A
2734,,P1,04/09/2022,Jarinu,SP,A
2735,,P1,04/09/2022,Licínio de Almeida,BA,B
2736,,P1,04/09/2022,Teixeira,PB,B
2737,,P1,04/09/2022,Quatis,RJ,A
2738,,P1,04/09/2022,Indiavaí,MT,B
2739,,P1,04/09/2022,Buerarema,BA,A
2740,,P1,04/09/2022,Itapiranga,AM,B
2741,,P1,04/09/2022,Rio das Flores,RJ,B
2742,,P1,04/09/2022,Indaial,SC,B
2743,,P1,04/09/2022,Palmácia,CE,A
2744,,P1,04/09/2022,Alcinópolis,MS,B
2745,,P1,04/09/2022,Francisco Morato,SP,A
2746,,P1,04/09/2022,Igarapé-Miri,PA,B
2747,,P1,04/09/2022,Juti,MS,A
2748,,P1,04/09/2022,Alvorada,RS,B
2749,,P1,04/09/2022,Contagem,MG,B
2750,,P1,04/09/2022,Arenápolis,MT,B
2751,,P1,04/09/2022,Cipó,BA,A
2752,,P1,04/09/2022,Tanhaçu,BA,B
2753,,P1,04/09/2022,Nova Olinda do Norte,AM,A
2754,,P1,04/09/2022,Campinas,SP,B
2755,,P1,04/09/2022,Ipojuca,PE,A
2756,,P1,04/09/2022,Iaciara,GO,A
2757,,P1,04/09/2022,Trairi,CE,B
2758,,P1,04/09/2022,São Simão,SP,B
2759,,P1,04/09/2022,Ariquemes,RO,B
2760,,P1,04/09/2022,Conceição do Lago-Açu,MA,B
2761,,P1,04/09/2022,São José dos Campos,SP,A
2762,,P1,04/09/2022,Paiçandu,PR,B
2763,,P1,04/09/2022,Macaé,RJ,A
2764,,P1,04/09/2022,Capela,SE,A
2765,,P1,04/09/2022,Araguaína,TO,A
2766,,P1,04/09/2022,Angra dos Reis,RJ,B
2767,,P1,04/09/2022,Pacaraima,RR,B
2768,,P1,04/09/2022,Serra Caiada,RN,A
2769,,P1,04/09/2022,Ourém,PA,A
2770,,P1,04/09/2022,Igrejinha,RS,B
2771,,P1,04/09/2022,Jundiaí,SP,A
2772,,P1,04/09/2022,Pirajuba,MG,A
2773,,P1,04/09/2022,Campestre,AL,A
2774,,P1,04/09/2022,Cachoeiro de Itapemirim,ES,A
2775,,P1,04/09/2022,Biguaçu,SC,B
2776,,P1,04/09/2022,São João dos Patos,MA,B
2777,,P1,04/09/2022,Francisco Sá,MG,B
2778,,P1,04/09/2022,São João Batista,SC,B
2779,,P1,04/09/2022,Bezerros,PE,B
2780,,P1,04/09/2022,Penedo,AL,B
2781,,P1,04/09/2022,Canarana,BA,B
2782,,P1,04/09/2022,Sapopema,PR,A
2783,,P1,04/09/2022,Beneditinos,PI,A
2784,,P1,04/09/2022,Maracaju,MS,A
2785,,P1,04/09/2022,Sonora,MS,B
2786,,P1,04/09/2022,Vera,MT,B
2787,,P1,04/09/2022,Ministro Andreazza,RO,B
2788,,P1,04/09/2022,Ilhéus,BA,A
2789,,P1,04/09/2022,Santa Luzia,MG,B
2790,,P1,04/09/2022,Porto Alegre,RS,B
2791,,P1,04/09/2022,Ipixuna,AM,B
2792,,P1,04/09/2022,Paragominas,PA,B
2793,,P1,04/09/2022,Tartarugalzinho,AP,B
2794,,P1,04/09/2022,Lago da Pedra,MA,B
2795,,P1,04/09/2022,Silves,AM,A
2796,,P1,04/09/2022,São Roque do Canaã,ES,A
2797,,P1,04/09/2022,Imbuia,SC,B
2798,,P1,04/09/2022,Tapauá,AM,B
2799,,P1,04/09/2022,Pilar do Sul,SP,B
2800,,P1,04/09/2022,Brejo Grande do Araguaia,PA,A
2801,,P1,04/09/2022,Paulino Neves,MA,B
2802,,P1,04/09/2022,Araçás,BA,A
2803,,P1,04/09/2022,Cariacica,ES,B
2804,,P1,04/09/2022,Mata Verde,MG,B
2805,,P1,04/09/2022,Governador Lindenberg,ES,A
2806,,P1,04/09/2022,Jaguariúna,SP,A
2807,,P1,04/09/2022,Tabaporã,MT,B
2808,,P1,04/09/2022,Canudos,BA,A
2809,,P1,04/09/2022,Conceição do Pará,MG,B
2810,,P1,04/09/2022,São Bento do Una,PE,B
2811,,P1,04/09/2022,Ponto Belo,ES,B
2812,,P1,04/09/2022,Ipecaetá,BA,B
2813,,P1,04/09/2022,Carinhanha,BA,A
2814,,P1,04/09/2022,Monções,SP,A
2815,,P1,04/09/2022,Malta,PB,A
2816,,P1,04/09/2022,Caiuá,SP,B
2817,,P1,04/09/2022,Feijó,AC,B
2818,,P1,04/09/2022,Girau do Ponciano,AL,A
2819,,P1,04/09/2022,Acará,PA,A
2820,,P1,04/09/2022,#N/D,#N/D,#N/D
2821,,P1,04/09/2022,Santa Inês,MA,A
2822,,P1,04/09/2022,Imperatriz,MA,A
2823,,P1,04/09/2022,Goianésia,GO,B
2824,,P1,04/09/2022,Palmeira dos Índios,AL,A
2825,,P1,04/09/2022,Olho d'Água,PB,A
2826,,P1,04/09/2022,Arneiroz,CE,B
2827,,P1,04/09/2022,Caiçara do Rio do Vento,RN,A
2828,,P1,04/09/2022,Conceição do Rio Verde,MG,A
2829,,P1,04/09/2022,Batatais,SP,A
2830,,P1,04/09/2022,Rio Crespo,RO,B
2831,,P1,04/09/2022,Olinda,PE,A
2832,,P1,04/09/2022,Orlândia,SP,A
2833,,P1,04/09/2022,Lagoa dos Patos,MG,B
2834,,P1,04/09/2022,Curral de Cima,PB,A
2835,,P1,04/09/2022,Caraguatatuba,SP,B
2836,,P1,04/09/2022,Ibiraci,MG,A
2837,,P1,04/09/2022,Areal,RJ,B
2838,,P1,04/09/2022,Baixo Guandu,ES,A
2839,,P1,04/09/2022,Araújos,MG,A
2840,,P1,04/09/2022,Ouro Fino,MG,B
2841,,P1,04/09/2022,Calumbi,PE,B
2842,,P1,04/09/2022,Nova Andradina,MS,B
2843,,P1,04/09/2022,Orós,CE,A
2844,,P1,04/09/2022,Carpina,PE,A
2845,,P1,04/09/2022,Urussanga,SC,B
2846,,P1,04/09/2022,Fartura,SP,A
2847,,P1,04/09/2022,Granito,PE,A
2848,,P1,04/09/2022,Ponte Alta do Tocantins,TO,B
2849,,P1,04/09/2022,Barão de Cocais,MG,A
2850,,P1,04/09/2022,João Pessoa,PB,B
2851,,P1,04/09/2022,Douradina,MS,B
2852,,P1,04/09/2022,Pau dos Ferros,RN,B
2853,,P1,04/09/2022,São Pedro do Ivaí,PR,B
2854,,P1,04/09/2022,Nova América da Colina,PR,B
2855,,P1,04/09/2022,Lençóis Paulista,SP,A
2856,,P1,04/09/2022,Princesa Isabel,PB,A
2857,,P1,04/09/2022,Cidade Ocidental,GO,B
2858,,P1,04/09/2022,Caiabu,SP,B
2859,,P1,04/09/2022,São José dos Basílios,MA,A
2860,,P1,04/09/2022,Brasília de Minas,MG,B
2861,,P1,04/09/2022,Aiquara,BA,B
2862,,P1,04/09/2022,Mineiros,GO,B
2863,,P1,04/09/2022,Itaboraí,RJ,B
2864,,P1,04/09/2022,Bom Jesus do Itabapoana,RJ,B
2865,,P1,04/09/2022,Bom Jesus do Amparo,MG,B
2866,,P1,04/09/2022,Belo Horizonte,MG,B
2867,,P1,04/09/2022,Niterói,RJ,B
2868,,P1,04/09/2022,Capanema,PR,A
2869,,P1,04/09/2022,Primavera do Leste,MT,A
2870,,P1,04/09/2022,Medianeira,PR,B
2871,,P1,04/09/2022,Vitória,ES,B
2872,,P1,04/09/2022,Marília,SP,A
2873,,P1,04/09/2022,Blumenau,SC,B
2874,,P1,04/09/2022,Rio Quente,GO,A
2875,,P1,04/09/2022,Ibititá,BA,A
2876,,P1,04/09/2022,São Sebastião do Paraíso,MG,A
2877,,P1,04/09/2022,Itaíba,PE,B
2878,,P1,04/09/2022,Ipixuna do Pará,PA,A
2879,,P1,04/09/2022,Tibagi,PR,B
2880,,P1,04/09/2022,Nova Alvorada do Sul,MS,B
2881,,P1,04/09/2022,Santo Augusto,RS,B
2882,,P1,04/09/2022,Xapuri,AC,B
2883,,P1,04/09/2022,Ipupiara,BA,A
2884,,P1,04/09/2022,Cabo de Santo Agostinho,PE,B
2885,,P1,04/09/2022,Conceição da Barra de Minas,MG,B
2886,,P1,04/09/2022,Guaçuí,ES,B
2887,,P1,04/09/2022,Alto Alegre dos Parecis,RO,B
2888,,P1,04/09/2022,Feliz Natal,MT,B
2889,,P1,04/09/2022,Sertãozinho,SP,A
2890,,P1,04/09/2022,Banzaê,BA,A
2891,,P1,04/09/2022,São José dos Basílios,MA,B
2892,,P1,04/09/2022,Trombudo Central,SC,B
2893,,P1,04/09/2022,Cafarnaum,BA,A
2894,,P1,04/09/2022,Porto Feliz,SP,B
2895,,P1,04/09/2022,Sairé,PE,A
2896,,P1,04/09/2022,Santa Albertina,SP,A
2897,,P1,04/09/2022,Riachinho,TO,B
2898,,P1,04/09/2022,Santo Antônio do Leverger,MT,A
2899,,P1,04/09/2022,Augustinópolis,TO,A
2900,,P1,04/09/2022,São José do Vale do Rio Preto,RJ,A
2901,,P1,04/09/2022,Jerônimo Monteiro,ES,A
2902,,P1,04/09/2022,Rio do Fogo,RN,A
2903,,P1,04/09/2022,Jacareí,SP,B
2904,,P1,04/09/2022,Vitória do Mearim,MA,B
2905,,P1,04/09/2022,Florínea,SP,A
2906,,P1,04/09/2022,Piracicaba,SP,B
2907,,P1,04/09/2022,Itapecuru Mirim,MA,B
2908,,P1,04/09/2022,Rondonópolis,MT,B
2909,,P1,04/09/2022,São Sebastião do Anta,MG,A
2910,,P1,04/09/2022,Inhangapi,PA,B
2911,,P1,04/09/2022,Francisco Alves,PR,A
2912,,P1,04/09/2022,Lagarto,SE,A
2913,,P1,04/09/2022,Faxinalzinho,RS,B
2914,,P1,04/09/2022,Araquari,SC,A
2915,,P1,04/09/2022,Monsenhor Gil,PI,A
2916,,P1,04/09/2022,Canoinhas,SC,B
2917,,P1,04/09/2022,Tanque do Piauí,PI,A
2918,,P1,04/09/2022,Divinópolis de Goiás,GO,B
2919,,P1,04/09/2022,Formosa do Oeste,PR,B
2920,,P1,04/09/2022,Campo Limpo Paulista,SP,A
2921,,P1,04/09/2022,Iramaia,BA,B
2922,,P1,04/09/2022,Caiçara,PB,A
2923,,P1,04/09/2022,Ipatinga,MG,B
2924,,P1,04/09/2022,Santa Luzia do Paruá,MA,A
2925,,P1,04/09/2022,Guajará-Mirim,RO,B
2926,,P1,04/09/2022,Humaitá,AM,B
2927,,P1,04/09/2022,Canela,RS,B
2928,,P1,04/09/2022,Quaraí,RS,A
2929,,P1,04/09/2022,Campo Maior,PI,A
2930,,P1,04/09/2022,Boa Vista do Tupim,BA,A
2931,,P1,04/09/2022,Araguatins,TO,A
2932,,P1,04/09/2022,Barão de Grajaú,MA,A
2933,,P1,04/09/2022,Irati,PR,B
